FIELD,YEAR,MONTH,PRODUCTION
K06-T,2013,DEC,0.0
K06-T,2013,FEB,0.0
K06-T,2013,JAN,0.0
K06-T,2013,JUL,0.0
K06-T,2013,JUN,0.0
K06-T,2013,MAR,0.0
K06-T,2013,MAY,0.0
K06-T,2013,NOV,0.0
K06-T,2013,OCT,0.0
K06-T,2013,SEP,0.0
K06-T,2014,APR,0.0
K06-T,2014,AUG,0.0
K06-T,2014,DEC,0.0
K06-T,2014,FEB,0.0
K06-T,2014,JAN,0.0
K06-T,2014,JUL,0.0
K06-T,2014,JUN,0.0
K06-T,2014,MAR,0.0
K06-T,2014,MAY,0.0
K06-T,2014,NOV,0.0
K06-T,2014,OCT,0.0
K06-T,2014,SEP,0.0
K06-T,2015,APR,0.0
K06-T,2015,AUG,0.0
K06-T,2015,DEC,0.0
K06-T,2015,FEB,0.0
K06-T,2015,JAN,0.0
K06-T,2015,JUL,0.0
K06-T,2015,JUN,0.0
K06-T,2015,MAR,0.0
K06-T,2015,MAY,0.0
K06-T,2015,NOV,0.0
K06-T,2015,OCT,0.0
K06-T,2015,SEP,0.0
K06-T,2016,APR,0.0
K06-T,2016,AUG,0.0
K06-T,2016,DEC,0.0
K06-T,2016,FEB,0.0
K06-T,2016,JAN,0.0
K06-T,2016,JUL,0.0
K06-T,2016,JUN,0.0
K06-T,2016,MAR,0.0
K06-T,2016,MAY,0.0
K06-T,2016,NOV,0.0
K06-T,2016,OCT,0.0
K06-T,2016,SEP,0.0
K06-T,2017,APR,0.0
K06-T,2017,AUG,0.0
K06-T,2017,DEC,0.0
K06-T,2017,FEB,0.0
K06-T,2017,JAN,0.0
K06-T,2017,JUL,0.0
K06-T,2017,JUN,0.0
K06-T,2017,MAR,0.0
K06-T,2017,MAY,0.0
K06-T,2017,NOV,0.0
K06-T,2017,OCT,0.0
K06-T,2017,SEP,0.0
K06-T,2018,APR,0.0
K06-T,2018,AUG,0.0
K06-T,2018,DEC,0.0
K06-T,2018,FEB,0.0
K06-T,2018,JAN,0.0
K06-T,2018,JUL,0.0
K06-T,2018,JUN,0.0
K06-T,2018,MAR,0.0
K06-T,2018,MAY,0.0
K06-T,2018,NOV,0.0
K06-T,2018,OCT,0.0
K06-T,2018,SEP,0.0
K06-T,2019,APR,0.0
K06-T,2019,AUG,0.0
K06-T,2019,DEC,0.0
K06-T,2019,FEB,0.0
K06-T,2019,JAN,0.0
K06-T,2019,JUL,0.0
K06-T,2019,JUN,0.0
K06-T,2019,MAR,0.0
K06-T,2019,MAY,0.0
K06-T,2019,NOV,0.0
K06-T,2019,OCT,0.0
K06-T,2019,SEP,0.0
K06-T,2020,APR,0.0
K06-T,2020,AUG,0.0
K06-T,2020,DEC,0.0
K06-T,2020,FEB,0.0
K06-T,2020,JAN,0.0
K06-T,2020,JUL,0.0
K06-T,2020,JUN,0.0
K06-T,2020,MAR,0.0
K06-T,2020,MAY,0.0
K06-T,2020,NOV,0.0
K06-T,2020,OCT,0.0
K06-T,2020,SEP,0.0
K06-T,2021,APR,0.0
K06-T,2021,AUG,0.0
K06-T,2021,DEC,0.0
K06-T,2021,FEB,0.0
K06-T,2021,JAN,0.0
K06-T,2021,JUL,0.0
K06-T,2021,JUN,0.0
K06-T,2021,MAR,0.0
K06-T,2021,MAY,0.0
K06-T,2021,NOV,0.0
K06-T,2021,OCT,0.0
K06-T,2021,SEP,0.0
K07-FA,2003,APR,5296.728215
K07-FA,2003,AUG,2365.11943
K07-FA,2003,DEC,4386.33657
K07-FA,2003,FEB,3725.9597799999997
K07-FA,2003,JAN,5799.92267
K07-FA,2003,JUL,2361.9546849999997
K07-FA,2003,JUN,961.027565
K07-FA,2003,MAR,7606.992065
K07-FA,2003,MAY,2421.029925
K07-FA,2003,NOV,6017.23516
K07-FA,2003,OCT,8579.623695
K07-FA,2003,SEP,6847.453265
K07-FA,2004,APR,2403.065777465
K07-FA,2004,AUG,1022.0185306400001
K07-FA,2004,DEC,0.0
K07-FA,2004,FEB,4580.47257745
K07-FA,2004,JAN,8873.272999145001
K07-FA,2004,JUL,863.5428698500001
K07-FA,2004,JUN,1886.5382517800003
K07-FA,2004,MAR,1756.99257995
K07-FA,2004,MAY,896.1123155600001
K07-FA,2004,NOV,1515.31155345
K07-FA,2004,OCT,908.2322339949999
K07-FA,2004,SEP,6.3917299850000004
K07-FA,2005,APR,0.0
K07-FA,2005,AUG,46.82029244500001
K07-FA,2005,DEC,4038.067986815
K07-FA,2005,FEB,0.0
K07-FA,2005,JAN,0.0
K07-FA,2005,JUL,0.0
K07-FA,2005,JUN,0.0
K07-FA,2005,MAR,1382.2340262
K07-FA,2005,MAY,1747.8380275800002
K07-FA,2005,NOV,3820.0001776749996
K07-FA,2005,OCT,556.53728689
K07-FA,2005,SEP,0.0
K07-FA,2006,APR,2440.5680057150003
K07-FA,2006,AUG,2476.873960355
K07-FA,2006,DEC,3444.353385495
K07-FA,2006,FEB,2750.613853705
K07-FA,2006,JAN,3869.49573456
K07-FA,2006,JUL,2325.375507375
K07-FA,2006,JUN,2833.793901455
K07-FA,2006,MAR,2558.05916384
K07-FA,2006,MAY,3583.28885574
K07-FA,2006,NOV,3822.0414382
K07-FA,2006,OCT,3318.2667799500005
K07-FA,2006,SEP,448.012906265
K07-FA,2007,APR,3641.198414665
K07-FA,2007,AUG,4889.3664582599995
K07-FA,2007,DEC,5133.668948535001
K07-FA,2007,FEB,2280.6133540950004
K07-FA,2007,JAN,68.68024107500001
K07-FA,2007,JUL,3725.47873876
K07-FA,2007,JUN,3716.2239694649998
K07-FA,2007,MAR,4056.562756595
K07-FA,2007,MAY,5145.661222255
K07-FA,2007,NOV,5038.50190164
K07-FA,2007,OCT,3390.751044515
K07-FA,2007,SEP,564.14955353
K07-FA,2008,APR,2470.939008565
K07-FA,2008,AUG,1165.58191299
K07-FA,2008,DEC,4885.56243477
K07-FA,2008,FEB,3786.2165248
K07-FA,2008,JAN,5128.37643998
K07-FA,2008,JUL,3661.02765192
K07-FA,2008,JUN,3430.7101698
K07-FA,2008,MAR,2924.80880291
K07-FA,2008,MAY,4474.260570505001
K07-FA,2008,NOV,729.4927109700001
K07-FA,2008,OCT,0.0
K07-FA,2008,SEP,0.0
K07-FA,2009,APR,3601.98405937
K07-FA,2009,AUG,2737.27656336
K07-FA,2009,DEC,3797.965113155
K07-FA,2009,FEB,4033.41475675
K07-FA,2009,JAN,5435.4917341
K07-FA,2009,JUL,3851.4978297449998
K07-FA,2009,JUN,2241.3873947350003
K07-FA,2009,MAR,5165.479910360001
K07-FA,2009,MAY,3407.52735776
K07-FA,2009,NOV,3161.005326325
K07-FA,2009,OCT,2213.033389365
K07-FA,2009,SEP,2659.519833625
K07-FA,2010,APR,1944.42776732
K07-FA,2010,AUG,1078.928030145
K07-FA,2010,DEC,1069.366280585
K07-FA,2010,FEB,2088.0871469350004
K07-FA,2010,JAN,2766.1464221650003
K07-FA,2010,JUL,1283.319921225
K07-FA,2010,JUN,958.646621845
K07-FA,2010,MAR,1529.087688435
K07-FA,2010,MAY,3355.7099329599996
K07-FA,2010,NOV,908.26704619
K07-FA,2010,OCT,355.83021390500005
K07-FA,2010,SEP,931.5743382
K07-FA,2011,APR,619.0452203000001
K07-FA,2011,AUG,43.47515698000001
K07-FA,2011,DEC,0.0
K07-FA,2011,FEB,654.3215779
K07-FA,2011,JAN,662.4655217000001
K07-FA,2011,JUL,582.56836943
K07-FA,2011,JUN,236.031956675
K07-FA,2011,MAR,505.67772491
K07-FA,2011,MAY,626.78196691
K07-FA,2011,NOV,0.0
K07-FA,2011,OCT,0.0
K07-FA,2011,SEP,25.435055565000003
K07-FA,2012,APR,77.90230800500001
K07-FA,2012,AUG,2008.7343308050004
K07-FA,2012,DEC,3207.577713745
K07-FA,2012,FEB,21.83463067
K07-FA,2012,JAN,0.0
K07-FA,2012,JUL,1187.98408793
K07-FA,2012,JUN,2398.949499135
K07-FA,2012,MAR,127.25439645
K07-FA,2012,MAY,1346.07575966
K07-FA,2012,NOV,1994.5995247199999
K07-FA,2012,OCT,1936.3787658699998
K07-FA,2012,SEP,1650.755255045
K07-FA,2013,APR,0.0
K07-FA,2013,AUG,0.0
K07-FA,2013,DEC,4047.37339203
K07-FA,2013,FEB,2177.2264095200003
K07-FA,2013,JAN,3955.822593755
K07-FA,2013,JUL,0.0
K07-FA,2013,JUN,0.0
K07-FA,2013,MAR,1215.54690705
K07-FA,2013,MAY,0.0
K07-FA,2013,NOV,0.0
K07-FA,2013,OCT,1836.1808293400002
K07-FA,2013,SEP,695.770243165
K07-FA,2014,APR,2388.0100305850005
K07-FA,2014,AUG,274.10278411
K07-FA,2014,DEC,0.0
K07-FA,2014,FEB,0.0
K07-FA,2014,JAN,2831.2599956250006
K07-FA,2014,JUL,0.0
K07-FA,2014,JUN,1619.48229987
K07-FA,2014,MAR,4757.25734298
K07-FA,2014,MAY,2127.72346823
K07-FA,2014,NOV,131.565834055
K07-FA,2014,OCT,774.08185819
K07-FA,2014,SEP,2578.489702645
K07-FA,2015,APR,4070.14689705
K07-FA,2015,AUG,2452.602476035
K07-FA,2015,DEC,1347.910256845
K07-FA,2015,FEB,0.0
K07-FA,2015,JAN,0.0
K07-FA,2015,JUL,4070.5741376250003
K07-FA,2015,JUN,278.10935128
K07-FA,2015,MAR,1352.4938625200002
K07-FA,2015,MAY,993.298469765
K07-FA,2015,NOV,3432.0108799950003
K07-FA,2015,OCT,855.2786657400001
K07-FA,2015,SEP,3292.9509297800005
K07-FA,2016,APR,2796.523754505
K07-FA,2016,AUG,2589.0283034950003
K07-FA,2016,DEC,2017.3392724600003
K07-FA,2016,FEB,4123.6658997449995
K07-FA,2016,JAN,3943.3313452400002
K07-FA,2016,JUL,3110.6225859250003
K07-FA,2016,JUN,1021.869787625
K07-FA,2016,MAR,2684.0719253350003
K07-FA,2016,MAY,3469.7135420950003
K07-FA,2016,NOV,3191.7255060400003
K07-FA,2016,OCT,2658.53559793
K07-FA,2016,SEP,3141.156045685
K07-FA,2017,APR,1757.39977714
K07-FA,2017,AUG,1215.7135836200002
K07-FA,2017,DEC,347.70947823500006
K07-FA,2017,FEB,1820.5301104000002
K07-FA,2017,JAN,1020.781115345
K07-FA,2017,JUL,1369.4210286100001
K07-FA,2017,JUN,1033.007580195
K07-FA,2017,MAR,1521.2095832149998
K07-FA,2017,MAY,1020.8939912500001
K07-FA,2017,NOV,289.82312744
K07-FA,2017,OCT,621.2310041800001
K07-FA,2017,SEP,1048.12978672
K07-FA,2018,APR,2880.459121395
K07-FA,2018,AUG,269.70800822
K07-FA,2018,DEC,404.67172349
K07-FA,2018,FEB,4416.987125325
K07-FA,2018,JAN,0.0
K07-FA,2018,JUL,299.41863428
K07-FA,2018,JUN,1607.6102864600002
K07-FA,2018,MAR,3410.5845014300003
K07-FA,2018,MAY,2754.07713965
K07-FA,2018,NOV,579.2675403950001
K07-FA,2018,OCT,0.0
K07-FA,2018,SEP,0.0
K07-FA,2019,APR,1115.93761309
K07-FA,2019,AUG,3956.356380745
K07-FA,2019,DEC,2199.60748616
K07-FA,2019,FEB,644.404321985
K07-FA,2019,JAN,0.0
K07-FA,2019,JUL,3315.4575413049997
K07-FA,2019,JUN,517.1583648550001
K07-FA,2019,MAR,2042.6741111
K07-FA,2019,MAY,811.3562248000001
K07-FA,2019,NOV,2064.59946446
K07-FA,2019,OCT,2544.2650953
K07-FA,2019,SEP,2977.3066478849996
K07-FA,2020,APR,2011.485549125
K07-FA,2020,AUG,0.0
K07-FA,2020,DEC,2172.55735573
K07-FA,2020,FEB,2294.493925665
K07-FA,2020,JAN,1936.9178274350002
K07-FA,2020,JUL,0.0
K07-FA,2020,JUN,2169.779764535
K07-FA,2020,MAR,1879.9102208350002
K07-FA,2020,MAY,2631.163718425
K07-FA,2020,NOV,20.026506360000003
K07-FA,2020,OCT,0.0
K07-FA,2020,SEP,0.03375728
K07-FA,2021,APR,1084.19
K07-FA,2021,AUG,3.655
K07-FA,2021,DEC,0.0
K07-FA,2021,FEB,867.979
K07-FA,2021,JAN,1179.5320000000002
K07-FA,2021,JUL,1376.25
K07-FA,2021,JUN,1064.051
K07-FA,2021,MAR,767.197
K07-FA,2021,MAY,391.85
K07-FA,2021,NOV,0.0
K07-FA,2021,OCT,0.0
K07-FA,2021,SEP,20.628
K07-FB,2003,APR,0.0
K07-FB,2003,AUG,0.0
K07-FB,2003,DEC,1818.67346
K07-FB,2003,FEB,0.0
K07-FB,2003,JAN,0.0
K07-FB,2003,JUL,0.0
K07-FB,2003,JUN,0.0
K07-FB,2003,MAR,0.0
K07-FB,2003,MAY,0.0
K07-FB,2003,NOV,0.0
K07-FB,2003,OCT,0.0
K07-FB,2003,SEP,0.0
K07-FB,2004,APR,84034.078451295
K07-FB,2004,AUG,0.0
K07-FB,2004,DEC,65564.16563344
K07-FB,2004,FEB,81019.66411337
K07-FB,2004,JAN,48057.164458775005
K07-FB,2004,JUL,57504.88931134
K07-FB,2004,JUN,64578.968910875
K07-FB,2004,MAR,92188.697991095
K07-FB,2004,MAY,11005.62648931
K07-FB,2004,NOV,64110.803963365
K07-FB,2004,OCT,77290.253706405
K07-FB,2004,SEP,33383.41390434001
K07-FB,2005,APR,38160.772652645
K07-FB,2005,AUG,19444.613136170003
K07-FB,2005,DEC,47384.450437850006
K07-FB,2005,FEB,46974.787911495005
K07-FB,2005,JAN,53965.45960164
K07-FB,2005,JUL,27922.06620359
K07-FB,2005,JUN,425.230961925
K07-FB,2005,MAR,48689.30855863
K07-FB,2005,MAY,57928.30687438
K07-FB,2005,NOV,51052.94688797
K07-FB,2005,OCT,46513.10541666
K07-FB,2005,SEP,29480.22629451
K07-FB,2006,APR,34036.424222895
K07-FB,2006,AUG,28839.788452925
K07-FB,2006,DEC,24202.16163569
K07-FB,2006,FEB,41327.91547444
K07-FB,2006,JAN,45891.550553575005
K07-FB,2006,JUL,33025.273426585
K07-FB,2006,JUN,35283.50148438
K07-FB,2006,MAR,48195.73387351501
K07-FB,2006,MAY,41345.24772789
K07-FB,2006,NOV,26872.52072094
K07-FB,2006,OCT,28502.302155955003
K07-FB,2006,SEP,11107.40046885
K07-FB,2007,APR,15175.55357655
K07-FB,2007,AUG,20540.00100506
K07-FB,2007,DEC,13305.19350121
K07-FB,2007,FEB,23647.974699420003
K07-FB,2007,JAN,26886.02574277
K07-FB,2007,JUL,20827.519143225
K07-FB,2007,JUN,22136.587429770003
K07-FB,2007,MAR,25377.514171410003
K07-FB,2007,MAY,24002.515807195
K07-FB,2007,NOV,10710.829437645
K07-FB,2007,OCT,14336.326497450002
K07-FB,2007,SEP,7995.4961612
K07-FB,2008,APR,9958.968309015
K07-FB,2008,AUG,7903.80927889
K07-FB,2008,DEC,9846.599818130002
K07-FB,2008,FEB,11023.36804978
K07-FB,2008,JAN,12393.347128425
K07-FB,2008,JUL,9893.83047251
K07-FB,2008,JUN,8799.28653562
K07-FB,2008,MAR,11480.003831255002
K07-FB,2008,MAY,10205.34265235
K07-FB,2008,NOV,10585.777703715
K07-FB,2008,OCT,634.5661846950001
K07-FB,2008,SEP,3002.565532645
K07-FB,2009,APR,6782.25529834
K07-FB,2009,AUG,5725.180887335001
K07-FB,2009,DEC,4757.726780155
K07-FB,2009,FEB,7096.61996834
K07-FB,2009,JAN,8785.600068410002
K07-FB,2009,JUL,5897.3546194
K07-FB,2009,JUN,5596.909552825001
K07-FB,2009,MAR,8715.749926600001
K07-FB,2009,MAY,4825.87323424
K07-FB,2009,NOV,5339.46071182
K07-FB,2009,OCT,939.858585695
K07-FB,2009,SEP,3910.64796871
K07-FB,2010,APR,2430.483018315
K07-FB,2010,AUG,1315.228990145
K07-FB,2010,DEC,3066.6621680450003
K07-FB,2010,FEB,3432.2651145100003
K07-FB,2010,JAN,4356.66181105
K07-FB,2010,JUL,3925.968499255001
K07-FB,2010,JUN,2499.902754805
K07-FB,2010,MAR,1285.296831935
K07-FB,2010,MAY,3851.53264194
K07-FB,2010,NOV,0.0
K07-FB,2010,OCT,227.079947985
K07-FB,2010,SEP,2477.918326205
K07-FB,2011,APR,3477.922890625
K07-FB,2011,AUG,0.800680485
K07-FB,2011,DEC,4691.556181865
K07-FB,2011,FEB,3624.50649462
K07-FB,2011,JAN,3545.01231988
K07-FB,2011,JUL,0.0
K07-FB,2011,JUN,4110.52482359
K07-FB,2011,MAR,3961.483267645
K07-FB,2011,MAY,3671.28353555
K07-FB,2011,NOV,5240.147848975
K07-FB,2011,OCT,2103.06799485
K07-FB,2011,SEP,2048.7715198
K07-FB,2012,APR,1845.146551925
K07-FB,2012,AUG,2182.68032007
K07-FB,2012,DEC,2964.776367515
K07-FB,2012,FEB,2261.61538986
K07-FB,2012,JAN,4027.91232011
K07-FB,2012,JUL,1870.34530653
K07-FB,2012,JUN,2815.65041837
K07-FB,2012,MAR,4367.82281175
K07-FB,2012,MAY,2891.347954025
K07-FB,2012,NOV,4402.40925494
K07-FB,2012,OCT,2390.8361478700003
K07-FB,2012,SEP,583.00299441
K07-FB,2013,APR,2245.410840545
K07-FB,2013,AUG,365.174650975
K07-FB,2013,DEC,1605.61438728
K07-FB,2013,FEB,1928.339258655
K07-FB,2013,JAN,3829.12413751
K07-FB,2013,JUL,2522.81234386
K07-FB,2013,JUN,3782.090752235
K07-FB,2013,MAR,3022.2449719700003
K07-FB,2013,MAY,4335.067701
K07-FB,2013,NOV,0.0
K07-FB,2013,OCT,0.0
K07-FB,2013,SEP,0.0
K07-FB,2014,APR,0.0
K07-FB,2014,AUG,0.0
K07-FB,2014,DEC,3176.082171505
K07-FB,2014,FEB,5026.34717101
K07-FB,2014,JAN,6283.829059140001
K07-FB,2014,JUL,0.0
K07-FB,2014,JUN,2069.801250325
K07-FB,2014,MAR,1321.5827431900002
K07-FB,2014,MAY,4928.178890940001
K07-FB,2014,NOV,7790.6738648
K07-FB,2014,OCT,1078.560919725
K07-FB,2014,SEP,1484.608252375
K07-FB,2015,APR,3166.969815735
K07-FB,2015,AUG,1640.803186935
K07-FB,2015,DEC,2177.26227663
K07-FB,2015,FEB,2768.7003713800004
K07-FB,2015,JAN,3672.362713595001
K07-FB,2015,JUL,3071.56013839
K07-FB,2015,JUN,826.69046924
K07-FB,2015,MAR,2138.4814914000003
K07-FB,2015,MAY,2943.0651619000005
K07-FB,2015,NOV,1980.918332085
K07-FB,2015,OCT,2756.105741195
K07-FB,2015,SEP,2522.7142367650004
K07-FB,2016,APR,2249.5081304050004
K07-FB,2016,AUG,1203.17064427
K07-FB,2016,DEC,1666.583199705
K07-FB,2016,FEB,1421.96423493
K07-FB,2016,JAN,2665.13303634
K07-FB,2016,JUL,2057.787878305
K07-FB,2016,JUN,1924.809513065
K07-FB,2016,MAR,2567.66100017
K07-FB,2016,MAY,1997.448850135
K07-FB,2016,NOV,2321.1199802650003
K07-FB,2016,OCT,2667.397938845
K07-FB,2016,SEP,1803.878277125
K07-FB,2017,APR,1496.9623619400002
K07-FB,2017,AUG,4697.041739865
K07-FB,2017,DEC,2481.9871333600004
K07-FB,2017,FEB,1811.8323362250003
K07-FB,2017,JAN,1739.102276465
K07-FB,2017,JUL,0.0
K07-FB,2017,JUN,1236.23800986
K07-FB,2017,MAR,1267.32424508
K07-FB,2017,MAY,2492.77047449
K07-FB,2017,NOV,1694.053186305
K07-FB,2017,OCT,1779.7998422500002
K07-FB,2017,SEP,1313.098061845
K07-FB,2018,APR,2176.670469315
K07-FB,2018,AUG,0.0
K07-FB,2018,DEC,2108.26028648
K07-FB,2018,FEB,1895.85737089
K07-FB,2018,JAN,2072.52398594
K07-FB,2018,JUL,0.0
K07-FB,2018,JUN,1644.39939217
K07-FB,2018,MAR,1076.195800295
K07-FB,2018,MAY,1407.797781395
K07-FB,2018,NOV,4907.993092415
K07-FB,2018,OCT,2360.30057828
K07-FB,2018,SEP,0.0
K07-FB,2019,APR,2330.8684497800004
K07-FB,2019,AUG,1782.95192827
K07-FB,2019,DEC,2560.151060285
K07-FB,2019,FEB,1890.48152405
K07-FB,2019,JAN,1968.938717345
K07-FB,2019,JUL,1935.04746314
K07-FB,2019,JUN,0.0
K07-FB,2019,MAR,1467.212704025
K07-FB,2019,MAY,1901.62986577
K07-FB,2019,NOV,1139.824053435
K07-FB,2019,OCT,2535.816281065
K07-FB,2019,SEP,1849.60567763
K07-FB,2020,APR,2450.146633915
K07-FB,2020,AUG,2134.12469245
K07-FB,2020,DEC,0.0
K07-FB,2020,FEB,2883.710369425
K07-FB,2020,JAN,1262.164655815
K07-FB,2020,JUL,1600.84828131
K07-FB,2020,JUN,980.56248097
K07-FB,2020,MAR,603.1655848050001
K07-FB,2020,MAY,1003.73896352
K07-FB,2020,NOV,0.0
K07-FB,2020,OCT,0.0
K07-FB,2020,SEP,341.968630805
K07-FB,2021,APR,716.142
K07-FB,2021,AUG,277.829
K07-FB,2021,DEC,0.0
K07-FB,2021,FEB,1295.288
K07-FB,2021,JAN,2797.343
K07-FB,2021,JUL,1816.282
K07-FB,2021,JUN,1240.31
K07-FB,2021,MAR,2061.578
K07-FB,2021,MAY,2101.916
K07-FB,2021,NOV,0.0
K07-FB,2021,OCT,0.0
K07-FB,2021,SEP,2519.66
K07-FC,2003,APR,27079.66805
K07-FC,2003,AUG,20163.645310000004
K07-FC,2003,DEC,26399.247875
K07-FC,2003,FEB,39580.410800000005
K07-FC,2003,JAN,47297.114025
K07-FC,2003,JUL,23499.28654
K07-FC,2003,JUN,15005.11096
K07-FC,2003,MAR,43385.489205000005
K07-FC,2003,MAY,24372.75616
K07-FC,2003,NOV,9228.39642
K07-FC,2003,OCT,0.0
K07-FC,2003,SEP,7225.112835
K07-FC,2004,APR,14821.636978455
K07-FC,2004,AUG,11808.622512735
K07-FC,2004,DEC,16722.40075901
K07-FC,2004,FEB,17984.831253405002
K07-FC,2004,JAN,21598.783323450003
K07-FC,2004,JUL,13667.44498272
K07-FC,2004,JUN,11011.40531368
K07-FC,2004,MAR,16488.567245195
K07-FC,2004,MAY,4741.839760255
K07-FC,2004,NOV,15626.38416078
K07-FC,2004,OCT,16190.471474325
K07-FC,2004,SEP,9055.00215128
K07-FC,2005,APR,10563.409286055
K07-FC,2005,AUG,17471.395683585
K07-FC,2005,DEC,17150.88402388
K07-FC,2005,FEB,13003.46249325
K07-FC,2005,JAN,14563.176473965
K07-FC,2005,JUL,11717.70888312
K07-FC,2005,JUN,2464.0018875250003
K07-FC,2005,MAR,14519.22555032
K07-FC,2005,MAY,17440.931848215
K07-FC,2005,NOV,18742.80772429
K07-FC,2005,OCT,19855.387542935
K07-FC,2005,SEP,15697.41791722
K07-FC,2006,APR,16640.18490357
K07-FC,2006,AUG,13047.356451485
K07-FC,2006,DEC,15337.27626571
K07-FC,2006,FEB,16094.729498755
K07-FC,2006,JAN,14467.293139785
K07-FC,2006,JUL,15413.158411490002
K07-FC,2006,JUN,16063.634824215002
K07-FC,2006,MAR,17655.93090962
K07-FC,2006,MAY,16602.6531377
K07-FC,2006,NOV,15451.334730425002
K07-FC,2006,OCT,15553.429404125
K07-FC,2006,SEP,4660.708357435
K07-FC,2007,APR,9211.879615845
K07-FC,2007,AUG,12903.87429759
K07-FC,2007,DEC,13172.31218815
K07-FC,2007,FEB,12228.238162115002
K07-FC,2007,JAN,14645.17818166
K07-FC,2007,JUL,12823.95182736
K07-FC,2007,JUN,12502.693287835
K07-FC,2007,MAR,13442.2543875
K07-FC,2007,MAY,13677.15442038
K07-FC,2007,NOV,13403.074844400002
K07-FC,2007,OCT,14187.213207285
K07-FC,2007,SEP,5153.197535015
K07-FC,2008,APR,10792.361708165
K07-FC,2008,AUG,12035.167618815
K07-FC,2008,DEC,12118.505903815
K07-FC,2008,FEB,11399.642516385
K07-FC,2008,JAN,12332.505960715
K07-FC,2008,JUL,3389.476707195
K07-FC,2008,JUN,10442.965420845
K07-FC,2008,MAR,11819.1199719
K07-FC,2008,MAY,10620.56141601
K07-FC,2008,NOV,10250.960341695
K07-FC,2008,OCT,1549.175379865
K07-FC,2008,SEP,4814.42740649
K07-FC,2009,APR,9872.669932525
K07-FC,2009,AUG,8819.991352325
K07-FC,2009,DEC,0.0
K07-FC,2009,FEB,9314.32557624
K07-FC,2009,JAN,11967.90729333
K07-FC,2009,JUL,10983.23064386
K07-FC,2009,JUN,11182.60957886
K07-FC,2009,MAR,11291.228901835
K07-FC,2009,MAY,7891.771643825
K07-FC,2009,NOV,0.0
K07-FC,2009,OCT,2244.5584692250004
K07-FC,2009,SEP,8125.149434360001
K07-FC,2010,APR,7624.135488665001
K07-FC,2010,AUG,14843.984297815
K07-FC,2010,DEC,12882.242210600001
K07-FC,2010,FEB,0.0
K07-FC,2010,JAN,0.0
K07-FC,2010,JUL,16299.726911045
K07-FC,2010,JUN,16920.21420015
K07-FC,2010,MAR,0.0
K07-FC,2010,MAY,16167.970137375
K07-FC,2010,NOV,13115.025029075
K07-FC,2010,OCT,13030.186654944999
K07-FC,2010,SEP,10659.709311659999
K07-FC,2011,APR,4860.287726285
K07-FC,2011,AUG,9181.926359335
K07-FC,2011,DEC,10448.58284322
K07-FC,2011,FEB,10827.0568076
K07-FC,2011,JAN,12417.755751695
K07-FC,2011,JUL,2503.512673935
K07-FC,2011,JUN,3495.3026152500006
K07-FC,2011,MAR,6426.530575935
K07-FC,2011,MAY,4649.84589768
K07-FC,2011,NOV,11034.677793495
K07-FC,2011,OCT,8631.104601915002
K07-FC,2011,SEP,11072.7043145
K07-FC,2012,APR,8420.43069201
K07-FC,2012,AUG,5443.164130895001
K07-FC,2012,DEC,3609.6532914199997
K07-FC,2012,FEB,6773.508998075001
K07-FC,2012,JAN,9397.409626724999
K07-FC,2012,JUL,6059.458132875
K07-FC,2012,JUN,6303.69099876
K07-FC,2012,MAR,8687.584751015002
K07-FC,2012,MAY,4393.667174335
K07-FC,2012,NOV,4520.84456199
K07-FC,2012,OCT,6956.936563360001
K07-FC,2012,SEP,4715.7369434950015
K07-FC,2013,APR,7778.586648730001
K07-FC,2013,AUG,5240.22907743
K07-FC,2013,DEC,6286.125609095001
K07-FC,2013,FEB,7349.26156169
K07-FC,2013,JAN,4159.360003685
K07-FC,2013,JUL,4631.974582665
K07-FC,2013,JUN,7078.657930635
K07-FC,2013,MAR,8283.290687095
K07-FC,2013,MAY,7170.77416335
K07-FC,2013,NOV,7071.967659704999
K07-FC,2013,OCT,4808.742469555
K07-FC,2013,SEP,525.019591435
K07-FC,2014,APR,559.694647485
K07-FC,2014,AUG,1773.00829948
K07-FC,2014,DEC,3566.2878456
K07-FC,2014,FEB,4161.1206568200005
K07-FC,2014,JAN,5385.934992144999
K07-FC,2014,JUL,2.271231995
K07-FC,2014,JUN,2216.1591025099997
K07-FC,2014,MAR,3992.7509482450005
K07-FC,2014,MAY,1970.8322897700002
K07-FC,2014,NOV,3796.918637475
K07-FC,2014,OCT,4539.61360967
K07-FC,2014,SEP,1934.7415377900002
K07-FC,2015,APR,1672.275521045
K07-FC,2015,AUG,3001.4009064849997
K07-FC,2015,DEC,3648.5290189999996
K07-FC,2015,FEB,2822.402929285
K07-FC,2015,JAN,2712.923850585
K07-FC,2015,JUL,4907.70088096
K07-FC,2015,JUN,1352.7976780400002
K07-FC,2015,MAR,2758.7166558199997
K07-FC,2015,MAY,997.0181000549999
K07-FC,2015,NOV,3060.0425764200004
K07-FC,2015,OCT,3413.57413054
K07-FC,2015,SEP,4178.532028895
K07-FC,2016,APR,2065.805232305
K07-FC,2016,AUG,6828.6283068249995
K07-FC,2016,DEC,6345.711427955
K07-FC,2016,FEB,2689.757917185
K07-FC,2016,JAN,3834.501039265
K07-FC,2016,JUL,7901.34499745
K07-FC,2016,JUN,3059.444439615
K07-FC,2016,MAR,3481.8218564650006
